Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,days_count
1,0,0,2.0,2.0,3.0,0.21,4416
1,0,1,2.0,5.0,6.6,0.48,4702
0,1,0,5.0,9.0,9.3,0.82,4569
1,1,1,2.0,4.0,6.1,0.52,4399
1,0,0,4.0,8.0,7.6,0.56,4492
0,0,1,1.0,4.0,4.9,0.41,4584
1,1,1,4.0,9.0,8.2,0.76,4568
1,0,0,3.0,6.0,7.9,0.58,4617
0,0,1,3.0,5.0,6.1,0.58,4734
1,0,1,3.0,5.0,6.1,0.49,4399
0,0,0,2.0,2.0,5.1,0.27,4577
1,1,1,2.0,4.0,6.1,0.5,4461
0,1,0,2.0,5.0,6.9,0.53,4578
1,1,1,1.0,2.0,6.6,0.47,4459
0,1,0,5.0,10.0,9.5,1.0,4428
1,0,0,3.0,7.0,9.2,0.82,4466
1,0,0,2.0,4.0,6.5,0.65,4499
1,1,0,2.0,4.0,4.1,0.31,4615
0,1,0,2.0,5.0,4.9,0.42,4680
1,0,1,2.0,5.0,5.3,0.48,4669
1,0,0,1.0,3.0,5.7,0.34,4454
1,0,1,1.0,2.0,3.5,0.29,4472
0,0,0,3.0,5.0,6.6,0.62,4631
0,1,1,2.0,4.0,4.1,0.34,4559
0,0,0,2.0,5.0,5.9,0.42,4708
1,1,0,5.0,10.0,8.4,0.79,4695
1,0,0,4.0,7.0,9.6,0.82,4594
1,1,1,3.0,5.0,4.8,0.37,4672
1,1,1,2.0,3.0,5.1,0.46,4586
1,0,1,2.0,3.0,2.0,0.12,4701
1,0,0,1.0,2.0,1.0,0.02,4469
0,0,0,3.0,6.0,8.5,0.69,4516
0,0,0,0.0,2.0,4.7,0.23,4585
0,1,0,2.0,4.0,6.4,0.52,4516
1,0,1,2.0,3.0,4.2,0.24,4487
0,1,1,3.0,5.0,7.8,0.64,4605
0,0,0,1.0,3.0,5.9,0.42,4586
0,1,1,1.0,2.0,3.4,0.24,4623
1,1,1,2.0,5.0,5.6,0.33,4528
1,0,0,0.0,1.0,2.9,0.24,4459
1,0,0,1.0,4.0,3.9,0.32,4728
1,1,1,3.0,7.0,8.0,0.6,4537
1,1,1,1.0,2.0,1.6,0.12,4609
1,0,0,2.0,4.0,3.1,0.26,4627
1,0,1,2.0,3.0,5.5,0.44,4500
0,0,1,1.0,2.0,4.0,0.24,4567
0,0,1,2.0,5.0,4.8,0.38,4396
0,0,1,2.0,4.0,5.2,0.35,4624
0,0,0,1.0,3.0,6.4,0.51,4389
1,0,0,4.0,7.0,6.2,0.6,4739
0,0,0,3.0,7.0,5.7,0.52,4593
0,1,0,2.0,6.0,7.0,0.6,4646
1,0,1,1.0,3.0,4.2,0.19,4452
1,0,1,3.0,6.0,6.8,0.66,4742
0,1,1,3.0,4.0,5.2,0.37,4612
0,0,1,2.0,3.0,4.9,0.33,4554
1,1,1,2.0,4.0,3.6,0.3,4427
1,1,0,1.0,1.0,1.1,0.01,4708
1,1,1,1.0,2.0,5.1,0.38,4597
0,1,1,2.0,4.0,3.4,0.28,4582
1,0,0,2.0,5.0,5.3,0.41,4677
1,0,0,3.0,4.0,5.4,0.48,4415
0,0,1,2.0,4.0,5.7,0.47,4648
1,0,0,4.0,6.0,7.5,0.6,4712
1,1,0,2.0,5.0,7.5,0.53,4513
0,1,1,2.0,3.0,3.8,0.26,4722
0,0,1,2.0,4.0,6.7,0.46,4395
1,0,1,3.0,6.0,7.7,0.69,4623
0,1,0,2.0,5.0,6.6,0.55,4678
0,0,1,2.0,5.0,5.1,0.32,4561
0,0,1,4.0,7.0,8.2,0.64,4612
1,1,1,1.0,2.0,6.8,0.46,4626
1,0,0,2.0,4.0,6.8,0.57,4442
1,0,1,2.0,3.0,5.9,0.37,4427
1,1,1,0.0,1.0,3.6,0.17,4678
0,0,1,3.0,7.0,6.8,0.56,4668
1,1,0,2.0,5.0,6.2,0.59,4482
0,1,1,3.0,6.0,7.0,0.63,4641
1,0,1,0.0,2.0,3.1,0.13,4620
0,0,0,2.0,5.0,7.5,0.55,4489
1,1,0,0.0,2.0,3.3,0.23,4619
1,1,1,2.0,4.0,6.8,0.47,4656
0,0,0,3.0,5.0,7.6,0.54,4626
0,1,1,3.0,7.0,8.0,0.73,4481
1,0,1,0.0,1.0,0.0,0.0,4474
0,1,0,4.0,6.0,8.3,0.65,4590
1,0,1,2.0,4.0,5.7,0.33,4632
0,0,0,3.0,8.0,8.7,0.74,4676
0,1,0,4.0,8.0,8.4,0.8,4406
1,0,1,2.0,4.0,5.6,0.39,4704
1,1,0,3.0,7.0,8.3,0.64,4694
1,0,0,3.0,5.0,5.7,0.4,4613
0,0,0,0.0,1.0,0.0,0.0,4699
0,0,1,2.0,5.0,7.4,0.71,4662
0,0,1,3.0,5.0,6.1,0.6,4567
0,0,0,2.0,4.0,6.0,0.43,4560
1,0,1,1.0,2.0,5.7,0.39,4543
0,0,0,2.0,4.0,4.9,0.25,4443
0,0,1,2.0,5.0,6.7,0.65,4576
1,0,0,3.0,7.0,7.8,0.57,4585
1,0,0,2.0,3.0,5.0,0.44,4490
0,1,0,3.0,6.0,7.9,0.7,4546
1,0,1,1.0,2.0,4.1,0.18,4397
1,1,1,1.0,3.0,5.3,0.32,4451
0,0,1,2.0,3.0,5.8,0.46,4595
1,0,1,1.0,2.0,3.1,0.18,4402
1,1,0,2.0,4.0,6.0,0.54,4560
1,0,1,2.0,4.0,5.3,0.3,4516
1,0,0,2.0,3.0,5.2,0.46,4622
0,0,0,3.0,6.0,7.8,0.64,4717
1,0,1,2.0,5.0,4.7,0.34,4616
0,0,1,2.0,3.0,5.4,0.47,4483
0,0,1,1.0,2.0,4.9,0.39,4520
0,0,0,3.0,7.0,9.3,0.79,4522
1,1,0,4.0,7.0,7.2,0.67,4420
1,1,1,3.0,4.0,4.9,0.42,4482
1,0,1,2.0,3.0,4.2,0.3,4494
0,0,1,1.0,3.0,6.4,0.49,4635
0,1,1,0.0,1.0,1.2,0.05,4419
0,0,0,3.0,7.0,8.1,0.82,4676
0,0,0,3.0,6.0,8.7,0.69,4739
0,1,1,3.0,4.0,5.5,0.45,4725
1,0,0,2.0,4.0,6.6,0.61,4535
1,0,1,1.0,3.0,4.8,0.3,4694
1,0,1,1.0,2.0,3.9,0.28,4419
1,0,0,3.0,6.0,8.6,0.74,4465
0,0,1,2.0,5.0,6.6,0.59,4576
0,1,1,4.0,8.0,6.7,0.59,4458
1,0,1,4.0,6.0,7.4,0.67,4668
0,0,1,1.0,1.0,1.8,0.05,4601
0,0,1,2.0,4.0,5.2,0.29,4719
0,1,1,2.0,4.0,6.5,0.43,4412
1,0,0,2.0,4.0,5.8,0.39,4518
0,1,1,1.0,2.0,2.1,0.16,4482
1,0,0,1.0,4.0,5.1,0.41,4418
1,0,1,0.0,1.0,1.9,0.07,4519
0,1,0,4.0,9.0,9.0,1.0,4506
0,0,0,2.0,4.0,3.0,0.22,4738
0,0,0,4.0,8.0,8.8,0.73,4459
0,1,1,3.0,5.0,5.8,0.51,4497
1,1,1,3.0,5.0,5.9,0.43,4512
1,0,1,2.0,4.0,4.9,0.45,4545
0,1,0,2.0,4.0,6.0,0.55,4741
1,1,1,0.0,1.0,1.6,0.02,4586
0,1,0,2.0,5.0,7.2,0.56,4520
0,1,1,1.0,2.0,4.8,0.42,4488
1,0,1,1.0,3.0,6.1,0.39,4552
1,0,0,4.0,8.0,9.1,0.75,4676
1,1,1,2.0,4.0,5.4,0.31,4574
1,0,1,2.0,4.0,3.4,0.27,4491
0,0,1,0.0,1.0,3.9,0.2,4525
0,0,1,5.0,9.0,10.0,0.98,4440
1,1,0,4.0,7.0,7.7,0.59,4445
1,0,0,2.0,6.0,6.5,0.57,4692
0,0,1,3.0,6.0,6.1,0.44,4419
0,0,0,1.0,4.0,5.1,0.36,4472
0,1,0,4.0,8.0,8.7,0.78,4556
1,1,0,0.0,1.0,1.5,0.02,4649
1,0,0,2.0,6.0,8.9,0.76,4588
1,0,1,2.0,4.0,3.4,0.25,4707
0,1,0,3.0,6.0,5.2,0.43,4501
0,1,0,2.0,4.0,5.7,0.34,4579
0,0,0,4.0,6.0,7.8,0.6,4390
0,0,1,1.0,1.0,0.9,0.04,4683
0,1,0,5.0,9.0,8.2,0.75,4603
0,0,1,2.0,6.0,6.1,0.53,4735
1,1,0,2.0,6.0,7.4,0.51,4669
1,0,0,2.0,4.0,6.0,0.42,4742
1,0,1,1.0,4.0,6.4,0.45,4477
1,0,0,4.0,7.0,7.8,0.7,4625
1,1,0,3.0,5.0,5.9,0.38,4502
0,0,1,1.0,3.0,6.0,0.49,4660
1,0,1,0.0,1.0,2.9,0.08,4475
1,0,1,2.0,3.0,3.9,0.24,4572
1,0,0,2.0,5.0,6.2,0.47,4525
0,0,1,3.0,5.0,7.1,0.61,4455
0,1,1,2.0,5.0,7.0,0.54,4621
0,0,0,2.0,4.0,5.6,0.48,4718
1,0,0,3.0,8.0,9.0,0.77,4722
1,1,0,2.0,6.0,6.9,0.7,4592
0,0,1,1.0,3.0,4.4,0.35,4565
1,1,1,2.0,3.0,6.3,0.48,4549
1,0,0,3.0,6.0,7.5,0.64,4592
0,1,1,1.0,5.0,6.6,0.52,4532
0,1,0,2.0,4.0,6.4,0.52,4639
0,0,0,3.0,8.0,9.0,0.98,4555
0,1,0,2.0,4.0,6.2,0.47,4699
1,1,1,3.0,6.0,6.2,0.38,4499
0,0,1,3.0,5.0,7.3,0.5,4389
1,1,1,3.0,5.0,5.1,0.34,4508
1,0,0,5.0,9.0,8.0,0.72,4548
0,1,1,3.0,5.0,5.3,0.48,4650
1,0,1,2.0,6.0,6.3,0.54,4728
1,1,0,2.0,4.0,8.0,0.68,4626
1,0,0,2.0,5.0,6.8,0.63,4417
1,0,0,2.0,3.0,4.0,0.24,4436
1,0,1,3.0,5.0,4.6,0.4,4634
1,1,0,2.0,3.0,5.3,0.44,4626
0,0,0,3.0,8.0,8.8,0.74,4633
1,0,0,4.0,8.0,9.1,0.82,4617
1,0,0,2.0,3.0,4.0,0.28,4583
0,0,0,2.0,6.0,7.5,0.63,4704
1,0,0,3.0,5.0,7.3,0.59,4745
0,1,0,4.0,7.0,6.9,0.66,4544
1,0,0,4.0,8.0,7.4,0.75,4715
0,0,0,3.0,6.0,7.6,0.64,4548
0,1,0,3.0,7.0,9.3,0.76,4580
0,0,1,3.0,6.0,8.1,0.61,4601
1,0,1,2.0,4.0,5.4,0.31,4542
0,0,0,2.0,5.0,6.5,0.49,4717
1,1,1,2.0,3.0,5.3,0.43,4641
1,1,0,2.0,3.0,2.2,0.15,4556
1,0,1,2.0,5.0,4.6,0.31,4713
0,0,1,1.0,3.0,5.9,0.44,4433
1,0,1,1.0,3.0,5.5,0.44,4421
1,0,1,3.0,5.0,7.5,0.58,4461
1,1,0,3.0,5.0,7.8,0.68,4722
0,0,0,1.0,4.0,7.1,0.51,4486
0,0,1,2.0,4.0,4.4,0.39,4639
1,0,1,2.0,4.0,5.1,0.37,4642
0,0,0,1.0,2.0,1.3,0.02,4565
1,0,1,4.0,8.0,6.6,0.63,4415
1,1,0,0.0,1.0,3.8,0.21,4562
0,0,1,3.0,6.0,6.8,0.65,4593
0,0,1,4.0,6.0,7.1,0.6,4684
1,1,1,2.0,3.0,6.0,0.49,4473
1,0,0,4.0,8.0,9.2,0.77,4405
0,1,0,2.0,6.0,7.5,0.61,4453
0,0,1,2.0,2.0,1.8,0.1,4672
1,0,1,2.0,4.0,5.0,0.42,4634
0,0,1,2.0,4.0,5.0,0.3,4530
1,0,0,2.0,4.0,5.7,0.33,4555
0,0,1,2.0,5.0,8.8,0.74,4597
0,0,1,1.0,2.0,2.3,0.15,4665
1,0,1,2.0,6.0,6.9,0.65,4746
0,0,0,2.0,4.0,7.5,0.56,4655
1,0,1,1.0,4.0,5.3,0.35,4604
0,0,1,1.0,2.0,1.0,0.0,4582
0,1,1,0.0,1.0,4.4,0.23,4521
0,1,1,3.0,7.0,8.5,0.71,4564
0,1,1,2.0,4.0,5.7,0.5,4732
0,1,1,2.0,4.0,6.2,0.48,4722
0,0,0,3.0,5.0,7.1,0.68,4708
1,0,0,1.0,4.0,6.9,0.51,4386
1,0,0,3.0,6.0,7.9,0.81,4691
1,0,1,2.0,3.0,5.0,0.28,4677
1,0,1,3.0,6.0,6.3,0.55,4623
0,0,0,4.0,8.0,7.8,0.64,4621
1,0,1,3.0,6.0,7.7,0.57,4678
1,0,0,4.0,8.0,8.2,0.79,4389
0,1,1,1.0,2.0,4.6,0.34,4740
1,0,0,3.0,4.0,4.2,0.33,4536
1,0,1,2.0,3.0,4.3,0.38,4458
0,1,1,0.0,1.0,0.0,0.0,4493
0,0,1,2.0,6.0,5.6,0.51,4683
1,1,0,2.0,4.0,7.0,0.57,4412
0,0,0,3.0,7.0,6.9,0.52,4441
1,0,1,1.0,3.0,4.7,0.35,4430
0,0,0,2.0,4.0,6.6,0.44,4616
0,0,1,4.0,7.0,7.2,0.6,4426
1,0,1,2.0,5.0,4.9,0.37,4487
1,0,0,2.0,5.0,6.7,0.57,4676
1,0,1,3.0,6.0,8.4,0.65,4642
0,0,0,2.0,5.0,5.9,0.54,4632
0,0,1,2.0,5.0,6.3,0.58,4428
1,0,1,2.0,4.0,4.8,0.41,4598
1,0,1,0.0,1.0,5.1,0.29,4711
1,0,0,2.0,4.0,4.4,0.39,4486
0,0,0,4.0,7.0,7.9,0.7,4624
0,0,0,2.0,3.0,6.3,0.5,4504
1,0,1,1.0,3.0,4.7,0.23,4556
0,0,0,4.0,8.0,7.1,0.61,4682
1,0,1,3.0,5.0,3.8,0.3,4451
1,0,1,2.0,4.0,8.1,0.62,4489
1,0,1,2.0,5.0,7.1,0.5,4585
1,0,1,5.0,9.0,9.5,1.0,4646
1,0,1,1.0,1.0,1.7,0.04,4562
1,0,1,0.0,1.0,0.0,0.0,4423
1,0,1,2.0,4.0,3.7,0.32,4728
1,1,0,3.0,6.0,6.9,0.54,4448
1,0,0,1.0,4.0,6.0,0.39,4479
0,0,1,4.0,7.0,8.4,0.83,4458
1,1,1,0.0,1.0,0.7,0.02,4698
0,1,0,1.0,2.0,2.7,0.21,4667
1,1,1,0.0,2.0,1.8,0.13,4418
1,1,1,0.0,1.0,0.0,0.02,4750
1,0,0,2.0,4.0,5.8,0.34,4604
0,0,1,2.0,2.0,3.4,0.16,4483
0,1,0,3.0,7.0,6.8,0.59,4516
1,0,0,3.0,6.0,7.3,0.51,4442
1,0,1,1.0,3.0,4.5,0.39,4420
0,0,1,2.0,6.0,6.8,0.58,4674
0,0,0,3.0,7.0,8.6,0.73,4545
1,0,1,3.0,6.0,6.5,0.42,4678
1,0,1,1.0,2.0,5.2,0.46,4553
1,1,0,2.0,3.0,3.0,0.23,4716
0,0,0,3.0,6.0,6.8,0.5,4409
0,1,1,5.0,10.0,9.9,1.0,4699
0,0,1,2.0,3.0,5.7,0.47,4595
0,0,1,3.0,7.0,6.9,0.58,4642
0,0,0,4.0,7.0,8.0,0.73,4563
1,0,1,2.0,3.0,5.1,0.29,4732
1,0,0,2.0,4.0,6.4,0.47,4546
0,0,1,2.0,3.0,4.2,0.26,4603
0,0,1,3.0,6.0,6.3,0.54,4712
0,1,1,1.0,1.0,4.2,0.21,4534
1,0,0,3.0,5.0,7.3,0.52,4580
0,0,1,0.0,1.0,3.9,0.28,4420
0,0,0,3.0,7.0,6.3,0.56,4693
1,1,1,3.0,4.0,4.0,0.35,4514
1,0,1,2.0,4.0,6.3,0.44,4599
0,0,1,3.0,6.0,5.5,0.51,4567
0,0,1,3.0,5.0,5.8,0.45,4559
0,1,1,2.0,3.0,4.9,0.27,4664
1,1,0,2.0,4.0,7.8,0.67,4508
0,0,1,2.0,3.0,5.8,0.5,4703
1,0,0,2.0,6.0,6.9,0.53,4737
0,0,0,2.0,5.0,8.7,0.68,4446
1,0,0,1.0,3.0,6.3,0.52,4547
0,0,1,2.0,4.0,3.1,0.17,4446
1,0,1,2.0,3.0,4.6,0.23,4672
0,1,0,1.0,1.0,5.0,0.28,4708
0,0,1,2.0,3.0,3.3,0.11,4746
1,0,1,3.0,5.0,7.6,0.54,4513
0,0,1,0.0,2.0,3.3,0.21,4392
1,1,0,1.0,2.0,2.5,0.18,4513
0,0,0,2.0,5.0,6.8,0.57,4714
1,0,1,3.0,6.0,6.5,0.47,4396
0,1,0,1.0,2.0,4.3,0.33,4675
1,0,0,2.0,5.0,7.1,0.53,4649
1,1,0,2.0,2.0,4.0,0.2,4715
1,1,0,1.0,2.0,0.0,0.0,4650
1,0,0,3.0,6.0,8.4,0.69,4720
0,0,1,1.0,2.0,6.0,0.36,4634
1,1,1,2.0,4.0,5.4,0.34,4543
0,0,0,3.0,5.0,7.3,0.53,4592
0,1,0,2.0,5.0,7.7,0.59,4707
0,1,0,3.0,5.0,5.8,0.54,4498
0,1,0,4.0,7.0,7.9,0.63,4635
1,0,1,1.0,3.0,2.4,0.12,4731
1,0,0,2.0,6.0,5.9,0.56,4683
0,1,0,3.0,8.0,7.7,0.71,4725
1,0,0,1.0,4.0,4.2,0.35,4616
1,1,0,3.0,5.0,6.6,0.58,4405
0,0,1,3.0,4.0,5.7,0.5,4705
0,0,1,1.0,3.0,6.1,0.43,4392
1,0,0,2.0,4.0,4.7,0.33,4473
0,0,1,1.0,4.0,4.2,0.33,4457
0,1,0,2.0,6.0,6.7,0.54,4738
1,0,1,0.0,1.0,1.9,0.07,4404
0,0,1,1.0,1.0,4.7,0.25,4400
1,0,1,0.0,1.0,4.1,0.17,4609
1,0,0,3.0,5.0,6.2,0.45,4640
1,1,1,2.0,4.0,3.9,0.3,4517
1,1,1,0.0,1.0,1.6,0.07,4641
1,0,1,4.0,8.0,6.8,0.56,4733
1,0,1,4.0,7.0,7.7,0.74,4646
1,0,1,2.0,3.0,5.0,0.29,4660
0,1,1,2.0,4.0,5.2,0.43,4625
0,0,1,2.0,6.0,7.4,0.54,4457
1,0,1,2.0,2.0,4.6,0.25,4427
0,0,0,2.0,4.0,5.0,0.44,4562
0,1,1,1.0,3.0,6.5,0.45,4737
1,1,1,2.0,5.0,5.3,0.33,4657
1,0,1,0.0,2.0,1.9,0.14,4541
1,0,0,2.0,4.0,7.7,0.57,4670
1,0,0,3.0,7.0,8.0,0.76,4484
0,0,1,2.0,4.0,4.1,0.33,4582
0,0,1,2.0,5.0,6.0,0.5,4495
1,0,1,1.0,4.0,5.3,0.34,4632
0,0,1,2.0,5.0,4.9,0.41,4530
1,0,0,3.0,5.0,8.2,0.65,4563
0,0,0,3.0,7.0,7.8,0.7,4499
1,0,0,2.0,3.0,4.1,0.21,4724
0,0,1,1.0,2.0,3.7,0.2,4399
1,1,0,0.0,1.0,0.0,0.0,4512
0,1,1,3.0,6.0,6.9,0.59,4738
1,1,1,2.0,4.0,6.1,0.37,4632
0,0,1,3.0,7.0,6.7,0.65,4501
0,0,0,4.0,7.0,7.7,0.7,4619
0,1,1,2.0,5.0,8.4,0.65,4412
1,0,0,0.0,3.0,5.4,0.31,4542
1,0,0,2.0,6.0,8.1,0.69,4611
0,1,1,2.0,2.0,3.1,0.26,4431
1,0,0,3.0,5.0,6.2,0.59,4651
0,1,1,1.0,1.0,0.0,0.0,4517
1,0,1,2.0,3.0,4.4,0.35,4668
1,1,1,0.0,1.0,3.6,0.17,4473
0,1,1,2.0,3.0,6.2,0.41,4501
0,0,0,2.0,5.0,6.0,0.55,4742
0,0,1,0.0,1.0,1.7,0.08,4745
0,0,1,2.0,4.0,6.3,0.41,4672
0,0,0,4.0,6.0,7.8,0.67,4624
1,0,0,1.0,4.0,6.5,0.42,4501
1,0,1,2.0,3.0,5.3,0.3,4462
1,0,1,1.0,3.0,4.7,0.34,4403
0,0,0,3.0,6.0,7.5,0.54,4511
0,1,0,4.0,8.0,7.1,0.72,4389
1,0,1,1.0,4.0,5.3,0.35,4589
0,0,0,2.0,5.0,8.5,0.73,4700
1,0,0,3.0,6.0,5.6,0.51,4607
1,0,1,4.0,7.0,7.6,0.63,4455
0,0,0,2.0,5.0,8.2,0.66,4524
0,1,1,3.0,5.0,7.1,0.5,4703
0,0,0,4.0,6.0,7.8,0.69,4724
0,1,0,4.0,8.0,7.1,0.62,4748
1,0,0,4.0,9.0,8.7,0.74,4434
0,1,0,2.0,6.0,8.5,0.67,4403
1,0,0,1.0,2.0,6.3,0.49,4654
1,1,1,3.0,6.0,5.5,0.48,4610
0,0,0,2.0,5.0,7.1,0.52,4484
1,0,0,3.0,5.0,5.1,0.41,4711
1,0,1,2.0,3.0,3.0,0.12,4506
0,1,0,1.0,3.0,3.2,0.17,4609
1,1,1,2.0,4.0,5.0,0.46,4670
0,0,0,2.0,6.0,7.3,0.53,4729
1,1,1,1.0,3.0,5.3,0.31,4701
0,1,0,3.0,8.0,7.8,0.71,4599
0,0,1,3.0,5.0,7.0,0.47,4397
1,1,1,2.0,4.0,6.8,0.49,4454
1,0,0,2.0,5.0,4.7,0.36,4494
1,0,1,0.0,1.0,2.5,0.18,4426
0,0,1,3.0,6.0,6.1,0.41,4518
0,0,1,2.0,4.0,2.9,0.2,4408
1,0,0,3.0,6.0,6.0,0.54,4554
1,0,1,4.0,7.0,6.1,0.56,4735
1,0,0,2.0,3.0,2.5,0.15,4593
1,0,1,4.0,7.0,6.5,0.57,4441
1,0,1,2.0,3.0,5.1,0.45,4430
0,0,0,3.0,6.0,8.2,0.65,4737
0,1,1,3.0,6.0,6.1,0.56,4686
1,0,1,3.0,5.0,5.4,0.47,4607
0,0,0,3.0,6.0,7.8,0.77,4589
1,1,1,1.0,3.0,5.3,0.37,4667
0,0,1,2.0,3.0,5.8,0.48,4558
0,1,0,3.0,7.0,8.8,0.8,4416
1,0,0,2.0,4.0,7.9,0.58,4622
0,1,1,1.0,5.0,5.4,0.51,4694
1,0,0,2.0,3.0,4.9,0.3,4658
1,0,0,4.0,7.0,7.8,0.69,4525
0,0,0,2.0,5.0,7.3,0.61,4751
0,0,1,2.0,4.0,5.2,0.31,4534
0,1,1,0.0,1.0,4.0,0.25,4461
1,1,1,3.0,5.0,5.3,0.3,4641
1,1,1,2.0,5.0,5.8,0.5,4461
0,0,0,2.0,5.0,6.8,0.53,4486
0,0,1,2.0,5.0,4.0,0.3,4483
0,0,0,3.0,6.0,6.2,0.51,4557
1,1,1,0.0,1.0,0.9,0.04,4600
1,0,0,3.0,5.0,6.2,0.39,4552
1,0,0,2.0,4.0,4.0,0.21,4586
1,1,0,1.0,2.0,4.1,0.26,4700
0,1,1,3.0,6.0,8.6,0.7,4487
0,0,1,3.0,6.0,7.7,0.6,4530
0,0,0,2.0,5.0,6.6,0.51,4742
0,1,1,3.0,5.0,6.8,0.49,4591
0,0,1,2.0,4.0,6.8,0.59,4693
0,1,0,2.0,5.0,7.1,0.52,4437
0,0,0,3.0,6.0,7.5,0.6,4670
1,0,1,1.0,2.0,4.2,0.33,4567
1,0,1,3.0,5.0,7.1,0.5,4400
0,0,0,2.0,5.0,5.9,0.56,4392
1,0,0,1.0,2.0,4.7,0.27,4490
1,0,0,3.0,6.0,6.7,0.54,4505
1,0,1,2.0,5.0,5.5,0.42,4667
0,0,1,2.0,5.0,7.1,0.55,4698
0,0,1,2.0,5.0,6.7,0.64,4695
0,0,0,2.0,3.0,4.7,0.32,4720
1,0,0,3.0,8.0,8.8,0.73,4746
1,0,0,3.0,4.0,3.8,0.32,4475
1,0,1,3.0,5.0,6.1,0.44,4649
1,0,0,2.0,6.0,8.2,0.62,4465
1,1,1,3.0,4.0,6.2,0.48,4682
1,0,0,1.0,1.0,0.8,0.0,4406
1,0,1,0.0,1.0,4.9,0.24,4610
0,1,1,3.0,6.0,5.6,0.53,4585
1,0,0,2.0,5.0,6.3,0.61,4408
0,0,1,0.0,2.0,3.5,0.22,4632
1,1,1,3.0,6.0,7.2,0.66,4587
0,0,1,4.0,7.0,5.9,0.54,4749
1,1,0,3.0,7.0,8.7,0.86,4576
1,0,1,2.0,2.0,3.2,0.23,4529
1,0,1,1.0,2.0,4.7,0.37,4433
1,0,1,0.0,1.0,4.3,0.28,4504
0,0,0,4.0,8.0,8.4,0.74,4401
1,0,1,3.0,6.0,6.4,0.54,4554
0,1,1,2.0,5.0,5.7,0.32,4634
0,0,1,1.0,3.0,5.5,0.32,4439
1,1,1,1.0,4.0,6.2,0.43,4700
1,1,1,1.0,3.0,6.9,0.5,4716
0,0,0,3.0,6.0,8.0,0.62,4408
1,0,1,3.0,7.0,7.0,0.56,4511
1,1,0,4.0,8.0,6.1,0.53,4596
1,0,1,1.0,3.0,5.3,0.37,4449
0,0,1,2.0,3.0,4.9,0.4,4659
1,0,1,1.0,3.0,4.8,0.35,4561
0,0,0,2.0,5.0,7.8,0.56,4721
1,0,1,2.0,3.0,6.7,0.5,4674
0,0,0,4.0,7.0,8.4,0.68,4434
1,0,1,2.0,3.0,6.2,0.47,4547
1,1,1,3.0,5.0,5.4,0.5,4597
0,0,0,4.0,8.0,9.6,0.83,4552
0,0,1,1.0,2.0,5.7,0.32,4474
0,0,1,4.0,9.0,9.0,0.81,4400
1,1,0,3.0,7.0,9.3,0.86,4719
1,1,1,3.0,5.0,3.9,0.27,4716
1,0,1,4.0,7.0,7.5,0.66,4461
0,1,0,3.0,8.0,8.4,0.73,4512
1,0,0,2.0,5.0,7.1,0.56,4748
0,0,0,3.0,5.0,5.8,0.49,4548
1,1,0,2.0,2.0,4.0,0.21,4623
0,1,1,3.0,5.0,5.6,0.38,4547
1,0,0,2.0,5.0,6.1,0.51,4729
0,0,0,4.0,8.0,8.7,0.84,4746
0,0,1,0.0,1.0,5.6,0.35,4598
1,0,0,1.0,4.0,5.6,0.47,4660
0,1,0,2.0,4.0,4.9,0.4,4655
1,1,1,1.0,3.0,5.0,0.41,4670
0,1,1,2.0,4.0,6.7,0.48,4537
1,0,1,2.0,4.0,4.8,0.4,4428
1,0,0,2.0,4.0,7.4,0.63,4680
1,1,1,1.0,3.0,3.6,0.3,4444
1,1,1,1.0,3.0,6.3,0.44,4502
1,1,0,2.0,5.0,7.4,0.64,4501
1,1,0,1.0,2.0,5.6,0.4,4495
0,1,0,4.0,8.0,8.5,0.66,4386
0,1,1,1.0,1.0,0.2,0.01,4620
0,0,0,3.0,6.0,6.4,0.41,4536
0,0,1,1.0,4.0,5.1,0.31,4585
0,1,0,2.0,5.0,7.0,0.59,4467
1,0,0,1.0,4.0,4.8,0.36,4614
1,1,0,3.0,5.0,6.3,0.43,4657
0,0,1,2.0,4.0,3.7,0.29,4686
1,1,0,3.0,6.0,7.2,0.6,4595
1,1,1,3.0,4.0,5.9,0.47,4605
1,0,1,1.0,2.0,3.7,0.3,4445
1,1,1,1.0,2.0,5.2,0.36,4636
1,0,0,1.0,1.0,1.6,0.1,4463
1,0,1,3.0,4.0,5.9,0.47,4646
0,0,0,2.0,5.0,6.1,0.41,4642
1,1,1,2.0,3.0,4.9,0.39,4740
0,1,1,1.0,2.0,3.9,0.3,4548
1,0,1,2.0,3.0,6.9,0.48,4568
1,0,1,1.0,2.0,3.9,0.24,4501
0,0,0,4.0,7.0,6.9,0.69,4399
1,0,0,2.0,5.0,8.1,0.64,4600
1,0,1,1.0,2.0,2.4,0.17,4549
1,0,0,3.0,5.0,6.3,0.5,4516
1,0,1,3.0,4.0,6.5,0.44,4599
1,0,1,1.0,2.0,5.8,0.47,4481
0,0,1,0.0,3.0,4.8,0.32,4721
0,1,0,4.0,8.0,7.7,0.78,4587
1,0,0,1.0,1.0,2.5,0.19,4585
0,0,0,2.0,6.0,8.2,0.62,4647
0,0,1,1.0,1.0,1.3,0.09,4646
0,0,1,1.0,3.0,5.7,0.39,4484
0,1,0,3.0,6.0,7.4,0.67,4527
